Players count, Round count, Total bets, Total wins, Total losses, Total ties, (data description)
1,5,1200.0,5,0,0
1,4,1300.0,3,1,0
1,1,100.0,0,0,1
1,1,19000.0,0,1,0
1,1,100.0,0,1,0
1,1,1200.0,0,0,1
1,1,11.0,0,0,1
1,14,221.875,7,7,0
1,3,14364.0,1,1,1
1,3,259.0,1,2,0
1,2,300.0,0,2,0
1,3,1500.0,2,1,0
1,2,1250.0,1,1,0
